usage_id,customer_id,subscription_id,usage_date,active_seats,licensed_seats,work_items_completed,api_calls,session_minutes
605,4,5,2025-04-15,42,46,103,352,927
606,4,5,2025-04-16,30,46,119,251,652
607,4,5,2025-04-30,16,46,86,125,349
608,4,5,2025-05-01,31,46,107,289,696
609,4,5,2025-05-04,23,46,51,188,507
610,4,5,2025-05-13,20,46,95,121,441
611,4,5,2025-05-14,42,46,132,348,903
612,4,5,2025-05-16,36,46,174,333,791
613,4,5,2025-05-18,39,46,135,279,860
614,4,5,2025-05-20,17,46,47,143,366
615,4,5,2025-05-22,39,46,159,322,839
616,4,5,2025-05-26,22,46,95,202,497
617,4,5,2025-05-27,24,46,112,236,543
618,4,5,2025-05-28,32,46,135,287,711
619,4,5,2025-05-30,35,46,97,335,765
620,4,5,2025-06-02,16,46,60,129,360
621,4,5,2025-06-04,25,46,105,248,531
622,4,5,2025-06-05,24,46,93,176,507
623,4,5,2025-06-06,21,46,82,175,453
624,4,5,2025-06-09,28,46,71,292,629
625,4,5,2025-06-11,27,46,102,235,595
626,4,5,2025-06-12,33,46,157,279,735
627,4,5,2025-06-17,36,46,97,295,806
628,4,5,2025-06-20,22,46,80,181,480
629,4,5,2025-06-23,36,46,133,270,777
630,4,5,2025-06-25,19,46,64,175,420
631,4,5,2025-06-26,26,46,98,236,605
632,4,5,2025-07-01,34,46,96,301,743
633,4,5,2025-07-10,38,46,115,291,827
634,4,5,2025-07-17,38,46,106,303,833
635,4,5,2025-07-18,24,46,71,242,531
636,4,5,2025-07-22,39,46,116,298,867
637,4,5,2025-07-23,28,46,86,236,624
638,4,5,2025-07-25,29,46,157,231,625
639,4,5,2025-07-28,30,46,106,226,664
640,4,5,2025-08-04,37,46,113,343,843
641,4,5,2025-08-06,39,46,161,310,872
642,4,5,2025-08-12,18,46,46,156,380
643,4,5,2025-08-14,23,46,52,185,495
644,4,5,2025-08-18,20,46,53,122,457
645,4,5,2025-08-19,21,46,50,149,439
646,4,5,2025-08-25,31,46,75,244,663
647,4,5,2025-09-03,22,46,90,199,501
648,4,5,2025-09-09,27,46,64,202,577
649,4,5,2025-09-10,29,46,100,236,673
650,4,5,2025-09-11,25,46,69,163,559
651,4,5,2025-09-15,27,46,103,167,608
652,4,5,2025-09-16,29,46,94,218,620
653,4,5,2025-09-19,38,46,141,329,825
654,4,5,2025-09-22,41,46,119,347,934
655,4,5,2025-09-26,27,46,66,224,594
656,4,5,2025-10-13,16,46,54,138,347
657,4,5,2025-10-14,33,46,79,266,692
658,4,5,2025-10-17,30,46,69,324,638
659,4,5,2025-10-18,20,46,52,154,405
660,4,5,2025-10-20,31,46,88,297,698
661,4,5,2025-10-21,21,46,83,147,447
662,4,5,2025-10-24,37,46,136,330,825
663,4,5,2025-10-27,37,46,120,311,834
664,4,5,2025-11-05,33,46,95,283,750
665,4,5,2025-11-10,24,46,68,221,539
666,4,5,2025-11-14,29,46,87,191,626
667,4,5,2025-11-17,40,46,171,319,902
668,4,5,2025-11-19,32,46,129,255,708
669,4,5,2025-11-25,31,46,132,250,689
670,4,5,2025-11-26,22,46,80,176,456
671,4,5,2025-12-01,39,46,116,329,838
672,4,5,2025-12-02,21,46,83,191,455
673,4,5,2025-12-09,28,46,73,264,616
674,4,5,2025-12-11,18,46,85,147,372
675,4,5,2025-12-15,30,46,70,256,642
676,4,5,2025-12-16,17,46,65,161,373
677,4,5,2025-12-19,18,46,67,176,385
678,4,5,2025-12-20,23,46,98,177,516
679,4,5,2025-12-23,30,46,119,287,647
680,4,5,2025-12-24,38,46,161,350,794
681,4,5,2025-12-25,32,46,127,249,748
682,4,5,2025-12-26,29,46,110,211,624
683,4,5,2025-12-28,26,46,94,253,576
684,4,5,2026-01-05,42,46,141,324,928
685,4,5,2026-01-08,21,46,72,160,478
686,4,5,2026-01-09,39,46,104,360,860
687,4,5,2026-01-12,27,46,75,186,609
688,4,5,2026-01-14,23,46,96,218,482
689,4,5,2026-01-15,18,46,51,133,416
690,4,5,2026-01-21,29,46,87,255,637
691,4,5,2026-01-27,33,46,99,273,754
692,4,5,2026-01-28,24,46,94,218,534
693,4,5,2026-01-29,30,46,141,242,626
694,4,5,2026-02-02,31,46,95,290,664
695,4,5,2026-02-06,34,46,126,332,773
696,4,5,2026-02-17,35,46,135,292,758
697,4,5,2026-02-18,29,46,77,253,648
698,4,5,2026-02-23,34,46,85,281,763
699,4,5,2026-02-24,18,46,47,149,443
700,4,5,2026-02-26,35,46,136,340,751
701,4,5,2026-02-28,17,46,39,158,383
702,4,5,2026-03-02,16,46,33,84,351
703,4,5,2026-03-03,22,46,91,159,489
704,4,5,2026-03-05,33,46,128,286,736
705,4,5,2026-03-17,29,46,94,250,615
706,4,5,2026-03-19,28,46,130,182,626
707,4,5,2026-03-21,41,46,149,333,908
708,4,5,2026-03-24,41,46,127,327,905
709,4,5,2026-03-30,36,46,122,309,787
710,4,5,2026-04-02,17,46,33,167,341
711,4,5,2026-04-03,40,46,115,345,853
712,4,5,2026-04-13,41,46,206,270,931
713,4,5,2026-04-16,27,46,93,203,601
714,4,5,2026-04-17,19,46,70,163,408
715,4,5,2026-04-20,29,46,66,236,633
716,4,5,2026-04-24,17,46,48,144,336
717,4,5,2026-04-27,29,46,73,285,669
718,4,5,2026-04-28,19,46,99,153,427
719,4,5,2026-05-04,39,46,177,337,874
720,4,5,2026-05-05,27,46,108,236,586
721,4,5,2026-05-08,16,46,58,91,374
722,4,5,2026-05-11,34,46,108,280,764
723,4,5,2026-05-15,32,46,184,311,685
724,4,5,2026-05-19,35,46,133,301,789
725,4,5,2026-05-20,31,46,125,260,692
726,4,5,2026-05-21,23,46,51,192,536
727,4,5,2026-05-22,16,46,59,135,332
728,4,5,2026-05-25,26,46,81,190,565
729,4,5,2026-05-26,31,46,104,277,662
730,4,5,2026-05-29,30,46,105,255,659
731,4,5,2026-06-03,25,46,88,220,563
732,4,5,2026-06-05,38,46,131,320,843
733,4,5,2026-06-09,24,46,35,182,524
734,4,5,2026-06-12,31,46,108,220,682
735,4,5,2026-06-14,39,46,89,273,866
736,4,5,2026-06-18,40,46,100,366,862
737,4,5,2026-06-19,39,46,29,277,851
738,4,5,2026-06-25,24,46,60,217,507
739,4,5,2026-06-26,41,46,126,346,908
740,4,5,2026-06-27,31,46,96,260,695
741,4,5,2026-07-03,24,46,107,159,507
742,4,5,2026-07-06,37,46,98,302,828
743,4,5,2026-07-07,40,46,157,390,903
744,4,5,2026-07-08,31,46,74,264,679
745,4,5,2026-07-13,20,46,58,160,429
746,4,5,2026-07-17,19,46,56,175,413
747,4,5,2026-07-19,25,46,115,181,566
748,4,5,2026-07-20,35,46,68,334,808
749,4,5,2026-07-24,41,46,170,275,906
750,4,5,2026-07-27,17,46,77,178,364
751,4,5,2026-07-29,26,46,72,187,563
752,4,5,2026-07-30,17,46,91,98,368
753,4,5,2026-08-04,28,46,73,214,616
754,4,5,2026-08-11,39,46,147,315,851
755,4,5,2026-08-17,36,46,116,314,810
756,4,5,2026-08-18,16,46,59,139,360
757,4,5,2026-08-20,23,46,91,185,531
758,4,5,2026-08-24,30,46,103,265,702
759,4,5,2026-08-25,30,46,134,239,680
760,4,5,2026-08-27,19,46,75,158,438
761,5,6,2026-05-28,4,5,12,0,91
762,5,6,2026-06-04,2,5,4,0,32
763,5,6,2026-06-05,3,5,10,61,65
764,5,6,2026-06-09,3,5,13,0,66
765,5,6,2026-06-12,2,5,5,41,30
766,5,6,2026-06-16,3,5,10,18,70
767,5,6,2026-06-17,3,5,8,40,68
768,5,6,2026-06-18,4,5,9,9,105
769,5,6,2026-06-19,2,5,6,27,58
770,5,6,2026-06-24,3,5,10,15,25
771,5,6,2026-06-26,2,5,6,5,40
772,5,6,2026-07-01,3,5,6,29,60
773,5,6,2026-07-03,2,5,7,16,19
774,5,6,2026-07-06,3,5,7,6,62
775,5,6,2026-07-08,2,6,3,0,69
776,5,6,2026-07-09,5,6,18,0,121
777,5,6,2026-07-10,4,6,12,42,69
778,5,6,2026-07-13,4,6,9,22,76
779,5,6,2026-07-14,5,6,13,32,81
780,5,6,2026-07-15,3,6,6,37,44
781,5,6,2026-07-23,3,6,9,25,61
782,5,6,2026-07-27,2,6,6,0,16
783,5,6,2026-07-30,4,6,13,21,79
784,5,6,2026-08-02,5,6,17,22,118
785,5,6,2026-08-03,4,6,16,60,93
786,5,6,2026-08-07,2,6,9,1,69
787,5,6,2026-08-12,3,6,13,36,86
788,5,6,2026-08-13,4,6,12,43,97
789,5,6,2026-08-14,4,6,8,74,105
790,5,6,2026-08-17,3,6,7,19,89
791,5,6,2026-08-18,2,6,7,34,36
792,5,6,2026-08-26,4,6,12,15,75
793,6,7,2023-11-09,10,13,29,29,206
794,6,7,2023-11-15,4,13,14,40,106
795,6,7,2023-11-20,8,13,18,79,162
796,6,7,2023-11-21,5,13,15,58,82
797,6,7,2023-11-24,8,13,23,32,182
798,6,7,2023-11-27,9,13,22,62,207
799,6,7,2023-12-04,6,13,17,67,139
800,6,7,2023-12-05,10,13,26,59,193
801,6,7,2023-12-07,6,13,20,23,92
802,6,7,2023-12-09,5,13,18,61,130
803,6,7,2023-12-12,9,13,34,53,201
804,6,7,2023-12-13,5,13,19,35,118
805,6,7,2023-12-14,7,13,15,58,162
806,6,7,2023-12-16,10,13,32,77,272
807,6,7,2023-12-18,5,13,16,58,89
808,6,7,2023-12-19,10,13,29,127,241
809,6,7,2023-12-21,8,13,31,36,181
810,6,7,2023-12-22,11,13,43,83,240
811,6,7,2023-12-26,9,13,14,97,205
812,6,7,2024-01-03,11,13,44,125,254
813,6,7,2024-01-04,10,13,45,96,229
814,6,7,2024-01-05,11,13,37,66,231
815,6,7,2024-01-08,8,13,21,66,181
816,6,7,2024-01-09,9,13,32,1,163
817,6,7,2024-01-10,5,13,16,45,90
818,6,7,2024-01-12,9,13,42,58,189
819,6,7,2024-01-19,9,13,21,120,219
820,6,7,2024-01-24,6,13,18,22,107
821,6,7,2024-01-30,6,13,21,13,120
822,6,7,2024-02-08,8,13,30,61,181
823,6,7,2024-02-13,11,13,38,90,247
824,6,7,2024-02-16,6,13,30,78,128
825,6,7,2024-02-23,7,13,29,43,165
826,6,7,2024-02-28,10,13,31,101,225
827,6,7,2024-03-06,6,13,14,44,121
828,6,7,2024-03-12,7,13,13,94,163
829,6,7,2024-03-14,7,13,26,33,142
830,6,7,2024-03-18,4,13,14,4,72
831,6,7,2024-03-21,8,13,27,64,195
832,6,7,2024-03-28,9,13,40,33,194
833,6,7,2024-04-02,10,13,24,62,195
834,6,7,2024-04-03,6,13,18,60,140
835,6,7,2024-04-04,11,13,22,81,250
836,6,7,2024-04-05,8,13,34,55,160
837,6,7,2024-04-18,8,13,16,59,171
838,6,7,2024-04-22,6,13,17,43,153
839,6,7,2024-04-24,6,13,30,52,130
840,6,7,2024-04-26,10,13,46,44,226
841,6,7,2024-04-29,11,13,37,67,249
842,6,7,2024-04-30,8,13,27,91,155
843,6,7,2024-05-02,8,13,21,40,213
844,6,7,2024-05-03,8,13,26,41,142
845,6,7,2024-05-10,4,13,11,50,93
846,6,7,2024-05-13,5,13,16,38,98
847,6,7,2024-05-17,10,13,28,76,225
848,6,7,2024-05-20,8,13,17,111,147
849,6,7,2024-05-22,7,13,19,68,141
850,6,7,2024-05-23,8,13,24,39,171
851,6,7,2024-05-29,11,13,28,62,251
852,6,7,2024-05-30,5,13,14,54,102
853,6,7,2024-05-31,6,13,25,45,152
854,6,7,2024-06-05,10,13,37,105,225
855,6,7,2024-06-06,10,13,34,70,205
856,6,7,2024-06-07,8,13,26,53,189
857,6,7,2024-06-10,11,13,32,65,226
858,6,7,2024-06-17,8,13,35,52,174
859,6,7,2024-06-20,6,13,20,7,137
860,6,7,2024-06-25,11,13,33,86,224
861,6,7,2024-07-03,8,13,23,81,173
862,6,7,2024-07-04,5,13,21,83,89
863,6,7,2024-07-09,5,13,17,38,103
864,6,7,2024-07-11,9,13,32,56,185
865,6,7,2024-07-16,8,13,27,40,163
866,6,7,2024-07-19,7,13,25,57,150
867,6,7,2024-07-26,7,13,13,105,157
868,6,7,2024-07-31,7,13,29,125,138
869,6,7,2024-08-02,9,13,28,69,182
870,6,7,2024-08-05,10,13,39,48,212
871,6,7,2024-08-19,7,13,16,44,136
872,6,7,2024-08-21,8,13,19,41,165
873,6,7,2024-08-22,9,13,32,74,193
874,6,7,2024-08-27,10,13,39,19,258
875,6,7,2024-09-03,9,13,34,85,221
876,6,7,2024-09-08,5,13,16,16,142
877,6,7,2024-09-10,6,13,21,44,131
878,6,7,2024-09-13,5,13,19,57,99
879,6,7,2024-09-20,8,13,36,16,163
880,6,7,2024-09-22,7,13,15,28,151
881,6,7,2024-09-25,6,13,22,56,147
882,6,7,2024-10-03,5,13,15,27,90
883,6,7,2024-10-11,11,13,31,51,239
884,6,7,2024-10-14,10,13,27,23,220
885,6,7,2024-10-18,10,13,29,61,219
886,6,7,2024-10-19,5,13,12,34,111
887,6,7,2024-10-23,8,13,19,79,185
888,6,7,2024-10-25,5,13,12,54,128
889,6,7,2024-10-26,6,13,23,63,166
890,6,7,2024-10-28,10,13,20,87,246
891,6,7,2024-10-31,9,13,33,61,207
892,6,7,2024-11-01,11,13,38,89,225
893,6,7,2024-11-02,7,13,22,58,145
894,6,7,2024-11-07,9,13,32,77,181
895,6,7,2024-11-14,6,13,14,19,145
896,6,7,2024-11-18,7,13,20,68,161
897,6,7,2024-11-21,10,13,57,53,207
898,6,7,2024-12-01,8,13,39,34,208
899,6,7,2024-12-02,4,13,12,0,91
900,6,7,2024-12-05,7,13,30,94,140
901,6,7,2024-12-11,7,13,9,11,189
902,6,7,2024-12-17,3,13,4,14,75
903,6,7,2024-12-20,7,13,16,42,161
904,6,7,2024-12-21,5,13,11,32,99
905,6,7,2024-12-27,4,13,3,62,79
906,6,8,2025-05-23,5,10,19,68,99
907,6,8,2025-05-26,4,10,12,32,59
908,6,8,2025-06-02,7,10,16,73,112
909,6,8,2025-06-03,7,10,25,65,150
910,6,8,2025-06-06,4,10,6,51,112
911,6,8,2025-06-10,6,11,13,69,148
912,6,8,2025-06-12,8,11,28,152,186
913,6,8,2025-06-22,9,11,19,72,179
914,6,8,2025-06-24,8,11,19,48,169
915,6,8,2025-06-27,7,11,25,60,178
916,6,8,2025-06-30,6,11,18,34,162
917,6,8,2025-07-02,9,11,42,50,185
918,6,8,2025-07-04,7,11,20,53,153
919,6,8,2025-07-10,5,11,16,71,73
920,6,8,2025-07-16,9,11,47,76,163
921,6,8,2025-07-17,4,11,14,55,79
922,6,8,2025-07-18,9,11,26,49,210
923,6,8,2025-07-28,4,11,15,0,106
924,6,8,2025-08-02,5,11,21,34,100
925,6,8,2025-08-06,8,11,24,83,186
926,6,8,2025-08-07,6,11,22,49,127
927,6,8,2025-08-08,4,11,11,36,94
928,6,8,2025-08-11,6,11,17,74,149
929,6,8,2025-08-15,9,11,26,84,194
930,6,8,2025-08-16,4,11,16,26,112
931,6,8,2025-08-25,6,11,18,26,131
932,6,8,2025-08-26,5,11,14,50,127
933,6,8,2025-09-01,9,11,22,54,179
934,6,8,2025-09-04,7,11,22,107,119
935,6,8,2025-09-08,8,11,22,61,168
936,6,8,2025-09-15,6,11,16,62,137
937,6,8,2025-09-25,9,11,35,36,260
938,6,8,2025-09-29,9,11,20,84,183
939,6,8,2025-09-30,5,11,16,36,129
940,6,8,2025-10-03,9,11,30,42,195
941,6,8,2025-10-06,8,11,30,51,180
942,6,8,2025-10-08,7,11,19,0,139
943,6,8,2025-10-09,9,11,11,69,199
944,6,8,2025-10-14,6,11,27,54,142
945,6,8,2025-10-17,5,11,18,33,141
946,6,8,2025-10-20,8,11,26,40,176
947,6,8,2025-10-28,6,11,34,16,144
948,6,8,2025-10-29,5,11,12,29,109
949,6,8,2025-11-03,5,11,17,65,105
950,6,8,2025-11-04,5,11,16,77,71
951,6,8,2025-11-10,8,11,33,80,158
952,6,8,2025-11-18,8,11,28,42,198
953,6,8,2025-11-19,4,11,9,39,111
954,6,8,2025-11-20,7,11,34,44,141
955,6,8,2025-11-21,7,11,28,53,152
956,6,8,2025-11-24,9,11,35,79,184
957,6,8,2025-12-03,8,11,23,89,181
958,6,8,2025-12-07,9,11,32,99,187
959,6,8,2025-12-19,7,11,21,80,144
960,6,8,2025-12-23,9,11,26,91,185
961,6,8,2025-12-25,8,11,35,64,149
962,6,8,2026-01-01,7,11,16,27,127
963,6,8,2026-01-05,5,11,20,60,124
964,6,8,2026-01-07,5,11,17,22,98
965,6,8,2026-01-14,5,11,11,26,81
966,6,8,2026-01-16,7,11,27,60,152
967,6,8,2026-01-19,8,11,22,66,166
968,6,8,2026-01-27,5,11,13,6,134
969,6,8,2026-02-04,7,11,30,21,141
970,6,8,2026-02-06,9,11,24,77,208
971,6,8,2026-02-13,6,11,13,91,115
972,6,8,2026-02-25,6,11,15,56,129
973,6,8,2026-02-26,5,11,21,37,129
974,6,8,2026-03-02,9,11,39,78,214
975,6,8,2026-03-06,5,11,17,43,92
976,6,8,2026-03-09,8,11,30,81,178
977,6,8,2026-03-10,4,11,10,31,100
978,6,8,2026-03-11,5,11,12,28,132
979,6,8,2026-03-13,8,11,27,72,155
980,6,8,2026-03-17,8,11,21,68,173
981,6,8,2026-03-18,5,11,20,0,115
982,6,8,2026-03-23,6,11,16,73,119
983,6,8,2026-04-06,8,11,29,60,179
984,6,8,2026-04-09,4,11,15,0,62
985,6,8,2026-04-12,4,11,14,46,51
986,6,8,2026-04-14,5,11,16,25,80
987,6,8,2026-04-20,7,11,24,67,167
988,6,8,2026-04-21,5,11,14,25,106
989,6,8,2026-05-01,6,11,17,64,131
990,6,8,2026-05-07,4,11,13,0,90
991,6,8,2026-05-12,6,11,25,46,103
992,6,8,2026-05-14,4,11,8,58,88
993,6,8,2026-05-18,7,11,18,6,133
994,6,8,2026-05-30,4,11,11,42,99
995,6,8,2026-06-09,7,11,17,99,146
996,6,8,2026-06-10,8,11,27,81,198
997,6,8,2026-06-12,4,11,8,0,97
998,6,8,2026-06-13,9,11,26,30,194
999,6,8,2026-06-27,6,11,16,36,149
1000,6,8,2026-07-03,5,11,11,60,102
1001,6,8,2026-07-06,9,11,21,61,192
1002,6,8,2026-07-09,4,11,10,15,87
1003,6,8,2026-07-17,4,11,14,5,102
1004,6,8,2026-07-20,6,11,21,31,145
1005,6,8,2026-07-22,9,11,37,101,224
1006,6,8,2026-07-24,9,11,28,82,191
1007,6,8,2026-07-31,9,11,30,59,182
1008,6,8,2026-08-03,7,11,26,51,197
1009,6,8,2026-08-06,6,11,19,89,128
1010,6,8,2026-08-12,5,11,13,33,114
1011,6,8,2026-08-19,7,11,36,40,151
1012,6,8,2026-08-20,9,11,22,42,181
1013,6,8,2026-08-24,5,11,12,42,101
1014,6,8,2026-08-31,8,11,27,34,184
1015,7,9,2025-12-08,2,3,7,0,13
1016,7,9,2025-12-09,1,3,2,0,67
1017,7,9,2025-12-12,3,3,9,0,57
1018,7,9,2025-12-25,2,3,6,0,64
1019,7,9,2025-12-26,3,3,13,0,45
1020,7,9,2026-01-02,1,3,4,0,18
1021,7,9,2026-01-04,3,3,13,0,104
1022,7,9,2026-01-07,1,3,4,0,48
1023,7,9,2026-01-12,3,3,15,0,53
1024,7,9,2026-01-19,2,3,5,0,48
1025,7,9,2026-01-21,1,3,4,0,40
1026,7,9,2026-01-22,2,3,6,0,36
1027,7,9,2026-01-26,2,3,5,0,45
1028,7,9,2026-01-30,2,3,5,0,49
1029,7,9,2026-02-02,3,3,9,0,55
1030,7,9,2026-02-03,2,3,5,0,71
1031,7,9,2026-02-04,2,3,5,0,46
1032,7,9,2026-02-06,2,3,2,0,18
1033,7,9,2026-02-13,2,3,6,0,57
1034,7,9,2026-02-17,2,3,6,0,16
1035,7,9,2026-02-24,3,3,10,0,52
1036,7,9,2026-03-04,1,3,3,0,16
1037,7,9,2026-03-11,2,3,6,0,30
1038,7,9,2026-03-18,3,3,10,0,69
1039,7,9,2026-03-30,3,3,7,0,64
1040,7,9,2026-03-31,2,3,8,0,39
1041,7,9,2026-04-02,1,3,3,0,24
1042,7,9,2026-04-03,2,3,7,0,43
1043,7,9,2026-04-08,1,3,3,0,32
1044,7,9,2026-04-09,3,3,12,0,68
1045,7,9,2026-04-14,2,3,6,0,59
1046,7,9,2026-04-16,2,3,10,0,12
1047,7,9,2026-04-17,1,3,3,0,14
1048,7,9,2026-04-20,2,3,6,0,49
1049,7,9,2026-04-24,1,3,2,0,62
1050,7,9,2026-04-30,1,3,4,0,48
1051,7,9,2026-05-06,2,3,7,0,27
1052,7,9,2026-05-11,2,3,7,0,39
1053,7,9,2026-05-12,1,3,2,0,36
1054,7,9,2026-05-14,2,3,8,0,51
1055,7,9,2026-05-15,3,3,10,0,91
1056,7,9,2026-05-19,2,3,7,0,47
1057,7,9,2026-05-22,2,3,4,0,40
1058,7,9,2026-05-25,1,3,2,0,39
1059,7,9,2026-05-28,1,3,2,0,8
1060,7,9,2026-05-29,2,3,4,0,64
1061,7,9,2026-06-03,2,3,7,0,50
1062,7,9,2026-06-08,2,3,3,0,48
1063,7,9,2026-06-15,1,3,4,0,43
1064,7,9,2026-06-17,2,3,6,0,42
1065,7,9,2026-06-18,2,3,8,0,45
1066,7,9,2026-06-19,2,3,6,0,38
1067,7,9,2026-06-22,3,3,7,0,65
1068,7,9,2026-06-23,2,3,4,0,37
1069,7,9,2026-06-25,2,3,6,0,31
1070,7,9,2026-06-26,2,3,3,0,49
1071,7,9,2026-06-30,1,3,3,0,49
1072,7,9,2026-07-02,3,3,12,0,55
1073,7,9,2026-07-10,2,3,7,0,71
1074,7,9,2026-07-14,3,3,13,0,52
1075,7,9,2026-07-15,1,3,4,0,25
1076,7,9,2026-07-21,1,3,3,0,25
1077,7,9,2026-07-23,2,3,7,0,31
1078,7,9,2026-07-24,3,3,11,0,51
1079,7,9,2026-07-28,3,3,10,0,64
1080,7,9,2026-07-29,1,3,3,0,5
1081,7,9,2026-07-30,3,3,9,0,71
1082,7,9,2026-07-31,2,3,7,0,30
1083,7,9,2026-08-05,2,3,7,0,49
1084,7,9,2026-08-06,2,3,5,0,29
1085,7,9,2026-08-07,3,3,13,0,57
1086,7,9,2026-08-11,2,3,8,0,29
1087,7,9,2026-08-15,2,3,6,0,61
1088,7,9,2026-08-18,2,3,6,0,40
1089,7,9,2026-08-21,2,3,9,0,64
1090,7,9,2026-08-22,2,3,6,0,9
1091,7,9,2026-08-24,1,3,2,0,11
1092,7,9,2026-08-25,2,3,7,0,61
1093,7,9,2026-08-26,3,3,13,0,86
1094,7,9,2026-08-28,2,3,8,0,20
1095,8,10,2024-09-25,2,3,11,34,60
1096,8,10,2024-09-30,2,3,8,62,48
1097,8,10,2024-10-02,3,3,12,5,78
1098,8,10,2024-10-03,3,3,12,85,43
1099,8,10,2024-10-04,3,3,10,60,69
1100,8,10,2024-10-08,1,2,4,4,48
1101,8,10,2024-10-09,2,2,10,53,47
1102,8,10,2024-10-11,2,2,8,64,53
1103,8,10,2024-10-13,2,2,7,50,27
1104,8,10,2024-10-14,2,2,9,14,59
1105,8,10,2024-10-15,2,2,10,32,19
1106,8,10,2024-10-17,2,2,6,38,31
1107,8,10,2024-10-23,2,2,6,44,5
1108,8,10,2024-10-25,2,2,8,42,17
1109,8,10,2024-10-29,2,2,9,34,63
1110,8,10,2024-10-31,2,2,10,25,34
1111,8,10,2024-11-01,2,2,11,26,41
1112,8,10,2024-11-04,2,2,5,34,43
1113,8,10,2024-11-05,2,2,10,7,62
1114,8,10,2024-11-06,1,2,3,55,29
1115,8,10,2024-11-07,2,2,9,16,92
1116,8,10,2024-11-09,2,2,8,12,38
1117,8,10,2024-11-10,1,2,3,27,22
1118,8,10,2024-11-13,1,2,5,0,6
1119,8,10,2024-11-14,1,2,4,0,12
1120,8,10,2024-11-15,1,2,4,43,34
1121,8,10,2024-11-18,1,2,4,0,15
1122,8,10,2024-11-21,2,2,8,51,59
1123,8,10,2024-11-22,1,2,4,27,32
1124,8,10,2024-11-25,2,2,9,48,25
1125,8,10,2024-11-29,2,2,8,13,43
1126,8,10,2024-12-03,2,2,10,17,30
1127,8,10,2024-12-04,2,2,9,57,37
1128,8,10,2024-12-05,2,2,12,26,46
1129,8,10,2024-12-09,2,2,6,7,29
1130,8,10,2024-12-10,1,2,3,5,7
1131,8,10,2024-12-11,1,2,5,63,20
1132,8,10,2024-12-12,2,2,9,50,75
1133,8,10,2024-12-13,2,2,8,25,54
1134,8,10,2024-12-17,2,2,5,23,38
1135,8,10,2024-12-23,1,2,3,25,35
1136,8,10,2024-12-24,2,2,9,62,68
1137,8,10,2025-01-03,2,2,8,56,38
1138,8,10,2025-01-08,2,2,10,22,49
1139,8,10,2025-01-10,1,2,5,0,35
1140,8,10,2025-01-14,1,2,3,0,12
1141,8,10,2025-01-17,1,2,4,0,36
1142,8,10,2025-01-18,2,2,12,36,57
1143,8,10,2025-01-19,1,2,3,5,9
1144,8,10,2025-01-20,1,2,4,23,41
1145,8,10,2025-01-23,1,2,3,19,15
1146,8,10,2025-01-24,2,2,7,0,24
1147,8,10,2025-01-27,2,2,9,53,60
1148,8,10,2025-02-05,1,2,3,24,13
1149,8,10,2025-02-06,1,2,4,0,62
1150,8,10,2025-02-07,2,2,11,65,41
1151,8,10,2025-02-10,1,2,5,13,19
1152,8,10,2025-02-11,2,2,9,64,48
1153,8,10,2025-02-12,2,2,6,82,20
1154,8,10,2025-02-13,1,2,4,0,57
1155,8,10,2025-02-17,2,2,8,0,28
1156,8,10,2025-02-18,1,2,4,0,19
1157,8,10,2025-02-19,2,2,9,13,29
1158,8,10,2025-02-21,2,2,7,4,5
1159,8,10,2025-02-24,2,2,6,0,37
1160,8,10,2025-02-25,1,2,3,7,48
1161,8,10,2025-03-03,1,2,5,36,13
1162,8,10,2025-03-05,1,2,3,0,5
1163,8,10,2025-03-06,2,2,10,53,30
1164,8,10,2025-03-09,1,2,3,5,5
1165,8,10,2025-03-11,2,2,9,24,47
1166,8,10,2025-03-13,1,2,2,39,22
1167,8,10,2025-03-14,1,2,3,0,5
1168,8,10,2025-03-17,1,2,3,0,15
1169,8,10,2025-03-18,1,2,4,5,5
1170,8,10,2025-03-21,2,2,8,0,39
1171,8,10,2025-03-24,2,2,6,49,34
1172,8,10,2025-03-25,1,2,4,14,47
1173,8,10,2025-03-26,2,2,7,20,38
1174,8,10,2025-03-28,1,2,2,47,19
1175,8,10,2025-03-31,2,2,8,43,39
1176,8,10,2025-04-01,2,2,8,13,86
1177,8,10,2025-04-07,1,2,4,52,6
1178,8,10,2025-04-08,2,2,12,15,37
1179,8,10,2025-04-09,2,2,8,9,63
1180,8,10,2025-04-10,2,2,9,4,45
1181,8,10,2025-04-11,2,2,8,29,64
1182,8,10,2025-04-14,2,2,10,66,40
1183,8,10,2025-04-17,2,2,7,7,40
1184,8,10,2025-04-18,2,2,9,84,42
1185,8,10,2025-04-22,2,2,9,14,32
1186,8,10,2025-04-24,1,2,4,0,25
1187,8,10,2025-04-25,1,2,4,25,5
1188,8,10,2025-05-01,2,2,7,46,31
1189,8,10,2025-05-05,1,2,4,21,5
1190,8,10,2025-05-06,1,2,4,23,42
1191,8,10,2025-05-08,2,2,8,69,29
1192,8,10,2025-05-10,2,2,9,18,8
1193,8,10,2025-05-12,1,2,4,29,29
1194,8,10,2025-05-13,2,2,10,0,5
1195,8,10,2025-05-14,2,2,8,34,52
1196,8,10,2025-05-15,2,2,6,38,50
1197,8,10,2025-05-16,2,2,8,39,61
1198,8,10,2025-05-19,2,2,6,8,5
1199,8,10,2025-05-23,1,2,3,54,16
1200,8,10,2025-05-27,1,2,4,29,31
1201,8,10,2025-05-29,2,2,8,33,54
